id;project_id;worker_id;status;usd_amount;worker_position_label;created;created_date
26160854;3158733;10236079;acceptable;;gold;2025-7-7, 07:47;07/07/2025
26160874;3157487;10523497;acceptable;40;iron;2025-7-7, 07:52;07/07/2025
26160924;3158075;1356233;acceptable;420;hero;2025-7-7, 08:09;07/07/2025
26160927;3158440;915304;acceptable;;bronze;2025-7-7, 08:10;07/07/2025
26160931;3158733;10198059;acceptable;100;bronze;2025-7-7, 08:10;07/07/2025
26160951;3158733;10198059;acceptable;100;bronze;2025-7-7, 08:13;07/07/2025
26160970;3158733;9007187;acceptable;;bronze;2025-7-7, 08:16;07/07/2025
26160977;3156644;4427022;acceptable;160;hero;2025-7-7, 08:17;07/07/2025
26160982;3158640;10410229;acceptable;3145;iron;2025-7-7, 08:17;07/07/2025
26161015;3157642;9457839;acceptable;40;bronze;2025-7-7, 08:20;07/07/2025
26161097;3158664;4363509;acceptable;;bronze;2025-7-7, 08:30;07/07/2025
26161102;3158551;10282294;acceptable;14,76;iron;2025-7-7, 08:31;07/07/2025
26161133;3156497;9007187;acceptable;120;bronze;2025-7-7, 08:34;07/07/2025
26161144;3158669;10536107;acceptable;;iron;2025-7-7, 08:36;07/07/2025
26161156;3157647;4610132;acceptable;;bronze;2025-7-7, 08:39;07/07/2025
26161155;3158669;4610132;acceptable;;bronze;2025-7-7, 08:39;07/07/2025
26161180;3158669;8034222;acceptable;118,06;gold;2025-7-7, 08:41;07/07/2025
26161187;3156738;9076042;acceptable;47,22;iron;2025-7-7, 08:42;07/07/2025
26161186;3157893;117966;acceptable;601;silver;2025-7-7, 08:42;07/07/2025
26161182;3158733;231205;acceptable;;platinum;2025-7-7, 08:42;07/07/2025
26161197;3157893;9992774;acceptable;;iron;2025-7-7, 08:44;07/07/2025
26161198;3158342;8034222;acceptable;;gold;2025-7-7, 08:44;07/07/2025
26161205;3156681;7458048;acceptable;;silver;2025-7-7, 08:45;07/07/2025
26161216;3158664;6222776;acceptable;301,54;gold;2025-7-7, 08:47;07/07/2025
26161245;3158384;9788846;acceptable;44,27;iron;2025-7-7, 08:50;07/07/2025
26161269;3158519;7853342;acceptable;;iron;2025-7-7, 08:52;07/07/2025
26161309;3157431;1733070;acceptable;118,06;bronze;2025-7-7, 08:55;07/07/2025
26161345;3158493;459473;acceptable;140;bronze;2025-7-7, 08:58;07/07/2025
26161380;3158403;5074324;acceptable;24;hero;2025-7-7, 09:01;07/07/2025
26161435;3157981;1843633;acceptable;;iron;2025-7-7, 09:05;07/07/2025
26161430;3158217;1974791;acceptable;88,54;hero;2025-7-7, 09:05;07/07/2025
26161434;3158493;5074324;acceptable;48,01;hero;2025-7-7, 09:05;07/07/2025
26161475;3158384;10133734;acceptable;55,34;bronze;2025-7-7, 09:08;07/07/2025
26161484;3158645;7098673;acceptable;;bronze;2025-7-7, 09:09;07/07/2025
26161494;3158208;4226142;acceptable;2858,88;bronze;2025-7-7, 09:10;07/07/2025
26161499;3158640;1302379;acceptable;;bronze;2025-7-7, 09:10;07/07/2025
26161520;3157974;1974791;acceptable;;hero;2025-7-7, 09:12;07/07/2025
26161518;3158664;1302379;acceptable;302,04;bronze;2025-7-7, 09:12;07/07/2025
26161538;3158145;1302379;acceptable;184,47;bronze;2025-7-7, 09:13;07/07/2025
26161542;3158384;173700;acceptable;;bronze;2025-7-7, 09:13;07/07/2025
26161586;3157974;1302379;acceptable;468,06;bronze;2025-7-7, 09:17;07/07/2025
26161623;3157509;4226142;acceptable;;bronze;2025-7-7, 09:20;07/07/2025
26161654;3156687;1302379;acceptable;;bronze;2025-7-7, 09:22;07/07/2025
26161653;3157672;1974791;acceptable;;hero;2025-7-7, 09:22;07/07/2025
26161643;3157756;6319824;acceptable;243,93;iron;2025-7-7, 09:22;07/07/2025
26161659;3158493;231205;acceptable;;platinum;2025-7-7, 09:23;07/07/2025
26161666;3156597;1302379;acceptable;;bronze;2025-7-7, 09:24;07/07/2025
26161681;3158664;8365998;acceptable;221,5;gold;2025-7-7, 09:26;07/07/2025
26161700;3158208;857138;acceptable;;iron;2025-7-7, 09:28;07/07/2025
26161717;3158871;10210079;acceptable;509,55;bronze;2025-7-7, 09:30;07/07/2025
26161727;3158384;4200379;acceptable;;gold;2025-7-7, 09:31;07/07/2025
26161729;3158871;8365998;acceptable;833,28;gold;2025-7-7, 09:31;07/07/2025
26161739;3157981;2910381;acceptable;87,06;hero;2025-7-7, 09:32;07/07/2025
26161737;3158871;8365998;acceptable;583,76;gold;2025-7-7, 09:32;07/07/2025
26161795;3158871;1302379;acceptable;667,13;bronze;2025-7-7, 09:37;07/07/2025
26161796;3158436;10556319;acceptable;184,43;iron;2025-7-7, 09:38;07/07/2025
26161809;3158499;10507071;acceptable;;iron;2025-7-7, 09:38;07/07/2025
26161850;3158871;9607968;acceptable;;bronze;2025-7-7, 09:41;07/07/2025
26161868;3158499;3311880;acceptable;;bronze;2025-7-7, 09:42;07/07/2025
26161866;3158871;10431631;acceptable;509,45;iron;2025-7-7, 09:42;07/07/2025
26161878;3158384;3900268;acceptable;73,33;bronze;2025-7-7, 09:43;07/07/2025
26161884;3158436;1302379;acceptable;550,95;bronze;2025-7-7, 09:44;07/07/2025
26161897;3158664;10146397;acceptable;147,54;bronze;2025-7-7, 09:45;07/07/2025
26161914;3158372;1302379;acceptable;550,95;bronze;2025-7-7, 09:47;07/07/2025
26161937;3158499;10145186;acceptable;144;iron;2025-7-7, 09:48;07/07/2025
26161929;3158551;174974;acceptable;53,11;hero;2025-7-7, 09:48;07/07/2025
26161950;3157596;1302379;acceptable;550,95;bronze;2025-7-7, 09:49;07/07/2025
26161980;3158897;10588791;acceptable;;iron;2025-7-7, 09:51;07/07/2025
26161990;3158871;4888768;acceptable;;silver;2025-7-7, 09:52;07/07/2025
26162009;3158871;8908794;acceptable;1770;hero;2025-7-7, 09:54;07/07/2025
26162027;3158897;607391;acceptable;110,66;bronze;2025-7-7, 09:54;07/07/2025
26162060;3158217;10146397;acceptable;128,91;bronze;2025-7-7, 09:57;07/07/2025
26162062;3158897;4363509;acceptable;73,77;bronze;2025-7-7, 09:57;07/07/2025
26162068;3158384;1132718;acceptable;44,26;bronze;2025-7-7, 09:58;07/07/2025
26162077;3158871;9606460;acceptable;2220;hero;2025-7-7, 09:59;07/07/2025
26162172;3157901;1132718;acceptable;44,26;bronze;2025-7-7, 10:05;07/07/2025
26162189;3158664;6701191;acceptable;236,07;iron;2025-7-7, 10:06;07/07/2025
26162219;3157952;1655209;acceptable;156,65;bronze;2025-7-7, 10:07;07/07/2025
26162248;3157206;1099941;acceptable;118,03;iron;2025-7-7, 10:08;07/07/2025
26162240;3157954;6222776;acceptable;799,42;gold;2025-7-7, 10:08;07/07/2025
26162243;3158664;5817722;acceptable;147,54;iron;2025-7-7, 10:08;07/07/2025
26162252;3158871;5074324;acceptable;510;hero;2025-7-7, 10:08;07/07/2025
26162245;3158897;10455742;acceptable;159,2;bronze;2025-7-7, 10:08;07/07/2025
26162291;3157564;10549892;acceptable;23,61;iron;2025-7-7, 10:11;07/07/2025
26162323;3158871;6222776;acceptable;550,45;gold;2025-7-7, 10:13;07/07/2025
26162345;3158384;7849928;acceptable;221,31;iron;2025-7-7, 10:15;07/07/2025
26162379;3157952;7797925;acceptable;90,17;silver;2025-7-7, 10:17;07/07/2025
26162377;3158925;4246969;acceptable;243,87;hero;2025-7-7, 10:17;07/07/2025
26162395;3158871;5380302;acceptable;509,45;silver;2025-7-7, 10:18;07/07/2025
26162406;3158925;10477297;acceptable;870;bronze;2025-7-7, 10:19;07/07/2025
26162416;3158925;9607968;acceptable;420;bronze;2025-7-7, 10:20;07/07/2025
26162445;3157513;215855;acceptable;11,2;gold;2025-7-7, 10:22;07/07/2025
26162465;3158493;8877015;acceptable;156,79;iron;2025-7-7, 10:23;07/07/2025
26162451;3158497;6349020;acceptable;177,05;bronze;2025-7-7, 10:23;07/07/2025
26162480;3157564;10498511;acceptable;51,64;iron;2025-7-7, 10:24;07/07/2025
26162517;3158664;6068662;acceptable;120,85;iron;2025-7-7, 10:26;07/07/2025
26162509;3158897;10477297;acceptable;120,4;bronze;2025-7-7, 10:26;07/07/2025
26162528;3156681;7164426;acceptable;301,67;silver;2025-7-7, 10:27;07/07/2025
26162534;3158493;4088609;acceptable;142,53;bronze;2025-7-7, 10:27;07/07/2025
26162632;3157952;2029050;acceptable;546,2;silver;2025-7-7, 10:33;07/07/2025
26162633;3157804;8265230;acceptable;16693,39;iron;2025-7-7, 10:34;07/07/2025
26162635;3158925;9774223;acceptable;420;hero;2025-7-7, 10:34;07/07/2025
26162657;3158871;4246969;acceptable;928,47;hero;2025-7-7, 10:35;07/07/2025
26162650;3158939;2736630;acceptable;11,75;hero;2025-7-7, 10:35;07/07/2025
26162663;3158640;419380;acceptable;1320;bronze;2025-7-7, 10:36;07/07/2025
26162684;3158640;5228826;acceptable;1457,28;iron;2025-7-7, 10:37;07/07/2025
26162685;3158664;4246969;acceptable;220,34;hero;2025-7-7, 10:37;07/07/2025
26162723;3158497;10141210;acceptable;51,41;bronze;2025-7-7, 10:40;07/07/2025
26162721;3158640;4246969;acceptable;597,96;hero;2025-7-7, 10:40;07/07/2025
26162756;3158217;10141210;acceptable;66,1;bronze;2025-7-7, 10:42;07/07/2025
26162788;3157038;9042388;acceptable;3,67;bronze;2025-7-7, 10:44;07/07/2025
26162782;3158939;3994362;acceptable;11,99;hero;2025-7-7, 10:44;07/07/2025
26162808;3158961;2888411;acceptable;144,98;hero;2025-7-7, 10:45;07/07/2025
26162816;3158939;8878218;acceptable;20;silver;2025-7-7, 10:46;07/07/2025
26162819;3158939;352086;acceptable;10;platinum;2025-7-7, 10:46;07/07/2025
26162826;3158939;10390830;acceptable;4,01;bronze;2025-7-7, 10:46;07/07/2025
26162846;3158871;997527;acceptable;1044,14;bronze;2025-7-7, 10:47;07/07/2025
26162841;3158961;10141210;acceptable;102,82;bronze;2025-7-7, 10:47;07/07/2025
26162850;3157452;7374581;acceptable;8;hero;2025-7-7, 10:48;07/07/2025
26162849;3158871;9805835;acceptable;2220;bronze;2025-7-7, 10:48;07/07/2025
26162896;3158925;8365998;acceptable;292,24;gold;2025-7-7, 10:50;07/07/2025
26162899;3158961;711247;acceptable;66,1;platinum;2025-7-7, 10:50;07/07/2025
26163015;3158645;10427460;acceptable;48,77;iron;2025-7-7, 10:57;07/07/2025
26163016;3158966;6945104;acceptable;870;bronze;2025-7-7, 10:57;07/07/2025
26163022;3158208;2429369;acceptable;1655,58;iron;2025-7-7, 10:58;07/07/2025
26163028;3158961;3306085;acceptable;117,51;hero;2025-7-7, 10:58;07/07/2025
26163046;3157377;4088609;acceptable;227,86;bronze;2025-7-7, 10:59;07/07/2025
26163045;3158966;4484086;acceptable;3620;hero;2025-7-7, 10:59;07/07/2025
26163060;3155523;8288505;acceptable;176,27;hero;2025-7-7, 11:00;07/07/2025
26163080;3157366;4088609;acceptable;71,2;bronze;2025-7-7, 11:01;07/07/2025
26163071;3158664;5228826;acceptable;267,46;iron;2025-7-7, 11:01;07/07/2025
26163106;3158208;18292;acceptable;1589,48;bronze;2025-7-7, 11:03;07/07/2025
26163112;3158952;5546786;acceptable;29,38;bronze;2025-7-7, 11:03;07/07/2025
26163122;3158871;474939;acceptable;2220;platinum;2025-7-7, 11:04;07/07/2025
26163137;3157952;7149214;acceptable;37,35;iron;2025-7-7, 11:05;07/07/2025
26163138;3158384;6031150;acceptable;23,5;bronze;2025-7-7, 11:05;07/07/2025
26163150;3158871;10587968;acceptable;1356;iron;2025-7-7, 11:05;07/07/2025
26163160;3158669;3306085;acceptable;73,45;hero;2025-7-7, 11:06;07/07/2025
26163168;3158968;10273987;acceptable;64;iron;2025-7-7, 11:06;07/07/2025
26163153;3158973;9844823;acceptable;88,13;bronze;2025-7-7, 11:06;07/07/2025
26163230;3158897;5297539;acceptable;139,55;platinum;2025-7-7, 11:10;07/07/2025
26163228;3158939;469696;acceptable;12;bronze;2025-7-7, 11:10;07/07/2025
26163238;3158640;5297539;acceptable;507,07;platinum;2025-7-7, 11:11;07/07/2025
26163246;3158640;474939;acceptable;2220;platinum;2025-7-7, 11:11;07/07/2025
26163253;3158372;5297539;acceptable;139,55;platinum;2025-7-7, 11:12;07/07/2025
26163260;3158871;9777829;acceptable;878,89;iron;2025-7-7, 11:12;07/07/2025
26163271;3158925;6622009;acceptable;242,67;hero;2025-7-7, 11:13;07/07/2025
26163299;3157564;7842352;acceptable;47,01;iron;2025-7-7, 11:15;07/07/2025
26163325;3156878;10421034;acceptable;200;iron;2025-7-7, 11:16;07/07/2025
26163377;3158871;9809952;acceptable;870;bronze;2025-7-7, 11:19;07/07/2025
26163386;3158966;10371832;acceptable;2373,2;bronze;2025-7-7, 11:20;07/07/2025
26163401;3158640;8633440;acceptable;2448,63;iron;2025-7-7, 11:21;07/07/2025
26163421;3158988;4363509;acceptable;548,38;bronze;2025-7-7, 11:22;07/07/2025
26163436;3158939;10374169;acceptable;11,25;bronze;2025-7-7, 11:24;07/07/2025
26163458;3158208;474939;acceptable;2670;platinum;2025-7-7, 11:25;07/07/2025
26163465;3158925;10629844;acceptable;697,11;iron;2025-7-7, 11:25;07/07/2025
26163476;3158556;369094;acceptable;2448,79;bronze;2025-7-7, 11:26;07/07/2025
26163491;3158988;10183626;acceptable;825;iron;2025-7-7, 11:27;07/07/2025
26163498;3158999;381685;acceptable;51,27;bronze;2025-7-7, 11:27;07/07/2025
26163486;3159014;530778;acceptable;548,38;hero;2025-7-7, 11:27;07/07/2025
26163510;3158988;9607968;acceptable;870;bronze;2025-7-7, 11:28;07/07/2025
26163561;3158871;10410463;acceptable;548,38;iron;2025-7-7, 11:31;07/07/2025
26163559;3158925;9358093;acceptable;397,18;bronze;2025-7-7, 11:31;07/07/2025
26163579;3158043;3511916;acceptable;199,38;iron;2025-7-7, 11:32;07/07/2025
26163584;3158664;8797289;acceptable;300,51;silver;2025-7-7, 11:32;07/07/2025
26163578;3158961;6662092;acceptable;102,38;gold;2025-7-7, 11:32;07/07/2025
26163576;3159014;4363509;acceptable;95,48;bronze;2025-7-7, 11:32;07/07/2025
26163599;3158961;10316220;acceptable;73,43;bronze;2025-7-7, 11:33;07/07/2025
26163609;3157952;10346957;acceptable;214,35;bronze;2025-7-7, 11:34;07/07/2025
26163629;3155524;6338457;acceptable;58,74;hero;2025-7-7, 11:35;07/07/2025
26163627;3158939;6927790;acceptable;8;hero;2025-7-7, 11:35;07/07/2025
26163630;3158973;10410463;acceptable;44,06;iron;2025-7-7, 11:35;07/07/2025
26163649;3156738;7124467;acceptable;8,81;iron;2025-7-7, 11:36;07/07/2025
26163664;3158939;4539875;acceptable;12;iron;2025-7-7, 11:37;07/07/2025
26163671;3159022;4363509;acceptable;95,45;bronze;2025-7-7, 11:37;07/07/2025
26163673;3157952;9889600;acceptable;90,17;iron;2025-7-7, 11:38;07/07/2025
26163695;3158871;2478971;acceptable;1622,1;iron;2025-7-7, 11:39;07/07/2025
26163693;3158925;8545677;acceptable;420;iron;2025-7-7, 11:39;07/07/2025
26163688;3159022;10316220;acceptable;48,46;bronze;2025-7-7, 11:39;07/07/2025
26163716;3158148;2673521;acceptable;112;bronze;2025-7-7, 11:41;07/07/2025
26163735;3158871;10402078;acceptable;1050;hero;2025-7-7, 11:42;07/07/2025
26163741;3158939;1275880;acceptable;4;bronze;2025-7-7, 11:42;07/07/2025
26163743;3159025;10467603;acceptable;18,94;bronze;2025-7-7, 11:42;07/07/2025
26163755;3159022;530778;acceptable;73,43;hero;2025-7-7, 11:43;07/07/2025
26163753;3159025;9789855;acceptable;14,69;silver;2025-7-7, 11:43;07/07/2025
26163765;3158493;548459;acceptable;176;gold;2025-7-7, 11:44;07/07/2025
26163774;3158939;6628;acceptable;9,6;iron;2025-7-7, 11:44;07/07/2025
26163784;3158664;10410463;acceptable;220,28;iron;2025-7-7, 11:45;07/07/2025
26163803;3155446;2255010;acceptable;844,93;hero;2025-7-7, 11:46;07/07/2025
26163802;3157604;1630483;acceptable;157,6;hero;2025-7-7, 11:46;07/07/2025
26163806;3159022;6031150;acceptable;183,57;bronze;2025-7-7, 11:46;07/07/2025
26163810;3158372;10347820;acceptable;85,18;iron;2025-7-7, 11:47;07/07/2025
26163813;3158871;8797289;acceptable;1869,92;silver;2025-7-7, 11:47;07/07/2025
26163828;3159022;5887523;acceptable;205,6;hero;2025-7-7, 11:48;07/07/2025
26163852;3157564;8820163;acceptable;18,36;bronze;2025-7-7, 11:49;07/07/2025
26163854;3158939;258307;acceptable;8;gold;2025-7-7, 11:49;07/07/2025
26163851;3159014;471746;acceptable;316,94;bronze;2025-7-7, 11:49;07/07/2025
26163858;3159025;6531181;acceptable;14,69;hero;2025-7-7, 11:49;07/07/2025
26163892;3159022;2888411;acceptable;131,73;hero;2025-7-7, 11:52;07/07/2025
26163916;3157293;2994124;acceptable;353,33;iron;2025-7-7, 11:53;07/07/2025
26163918;3158871;10316220;acceptable;506,93;bronze;2025-7-7, 11:53;07/07/2025
26163919;3159022;5074324;acceptable;48;hero;2025-7-7, 11:53;07/07/2025
26163924;3157952;8459583;acceptable;200;hero;2025-7-7, 11:54;07/07/2025
26163929;3158968;179137;acceptable;32;bronze;2025-7-7, 11:54;07/07/2025
26163938;3158114;7333040;acceptable;24,05;bronze;2025-7-7, 11:55;07/07/2025
26163950;3158897;9146709;acceptable;58,74;gold;2025-7-7, 11:56;07/07/2025
26163957;3159022;6662092;acceptable;102,36;gold;2025-7-7, 11:56;07/07/2025
26163977;3158925;9146709;acceptable;250,86;gold;2025-7-7, 11:58;07/07/2025
26163986;3159049;1592112;acceptable;80;bronze;2025-7-7, 11:58;07/07/2025
26163996;3157644;10191500;acceptable;126,24;iron;2025-7-7, 11:59;07/07/2025
26164015;3158871;9774223;acceptable;870;hero;2025-7-7, 12:00;07/07/2025
26164002;3158939;174472;acceptable;8,9;iron;2025-7-7, 12:00;07/07/2025
26164018;3158939;859698;acceptable;10,02;bronze;2025-7-7, 12:00;07/07/2025
26164011;3159031;1061415;acceptable;124,39;bronze;2025-7-7, 12:00;07/07/2025
26164027;3155523;3474083;acceptable;284,56;iron;2025-7-7, 12:01;07/07/2025
26164029;3157238;8459583;acceptable;300;hero;2025-7-7, 12:01;07/07/2025
26164043;3159025;1623021;acceptable;14,69;gold;2025-7-7, 12:03;07/07/2025
26164044;3159034;7462391;acceptable;300,42;silver;2025-7-7, 12:03;07/07/2025
26164100;3157596;8288505;acceptable;55,8;hero;2025-7-7, 12:06;07/07/2025
26164112;3157893;474939;acceptable;1095;platinum;2025-7-7, 12:07;07/07/2025
26164101;3158939;7688331;acceptable;12;hero;2025-7-7, 12:07;07/07/2025
26164108;3158939;9372283;acceptable;12;hero;2025-7-7, 12:07;07/07/2025
26164134;3158091;347884;acceptable;234,7;hero;2025-7-7, 12:08;07/07/2025
26164162;3158939;10166234;acceptable;14,14;iron;2025-7-7, 12:10;07/07/2025
26164170;3158560;9840842;acceptable;267;iron;2025-7-7, 12:11;07/07/2025
26164201;3158939;9788675;acceptable;12;bronze;2025-7-7, 12:13;07/07/2025
26164245;3158925;1223360;acceptable;349,98;silver;2025-7-7, 12:16;07/07/2025
26164254;3158027;349517;acceptable;823,66;hero;2025-7-7, 12:17;07/07/2025
26164268;3158871;10489394;acceptable;961,26;iron;2025-7-7, 12:18;07/07/2025
26164278;3155978;57;acceptable;200;iron;2025-7-7, 12:19;07/07/2025
26164281;3158519;220915;acceptable;1050;bronze;2025-7-7, 12:19;07/07/2025
26164284;3158939;9352298;acceptable;14,24;iron;2025-7-7, 12:20;07/07/2025
26164288;3158988;474939;acceptable;2220;platinum;2025-7-7, 12:20;07/07/2025
26164328;3159022;9703115;acceptable;73,28;bronze;2025-7-7, 12:23;07/07/2025
26164330;3159022;2935357;acceptable;146,85;hero;2025-7-7, 12:24;07/07/2025
26164339;3159069;2711039;acceptable;36,71;hero;2025-7-7, 12:24;07/07/2025
26164355;3158966;1573853;acceptable;1590;hero;2025-7-7, 12:26;07/07/2025
26164380;3156155;2255010;acceptable;286,85;hero;2025-7-7, 12:27;07/07/2025
26164409;3158925;474939;acceptable;1095;platinum;2025-7-7, 12:29;07/07/2025
26164424;3158897;9703115;acceptable;48,46;bronze;2025-7-7, 12:30;07/07/2025
26164428;3158497;7046633;acceptable;119,32;iron;2025-7-7, 12:31;07/07/2025
26164434;3159014;8545677;acceptable;160;iron;2025-7-7, 12:31;07/07/2025
26164464;3158939;2373000;acceptable;12,8;bronze;2025-7-7, 12:33;07/07/2025
26164472;3159084;2711039;acceptable;29,32;hero;2025-7-7, 12:34;07/07/2025
26164487;3158939;9958872;acceptable;4,98;iron;2025-7-7, 12:35;07/07/2025
26164494;3156038;10142787;acceptable;77,98;iron;2025-7-7, 12:36;07/07/2025
26164504;3157642;890962;acceptable;40;bronze;2025-7-7, 12:36;07/07/2025
26164531;3157564;10304938;acceptable;95,29;iron;2025-7-7, 12:38;07/07/2025
26164553;3158939;34247;acceptable;12;hero;2025-7-7, 12:39;07/07/2025
26164556;3159022;9999918;acceptable;48,38;gold;2025-7-7, 12:39;07/07/2025
26164572;3157952;311126;acceptable;7421,69;bronze;2025-7-7, 12:40;07/07/2025
26164571;3158556;474939;acceptable;1095;platinum;2025-7-7, 12:40;07/07/2025
26164561;3158966;1320804;acceptable;1769,1;hero;2025-7-7, 12:40;07/07/2025
26164585;3157737;211880;acceptable;200;bronze;2025-7-7, 12:41;07/07/2025
26164592;3158939;10510129;acceptable;5,64;iron;2025-7-7, 12:42;07/07/2025
26164588;3158973;9999918;acceptable;58,49;gold;2025-7-7, 12:42;07/07/2025
26164600;3159022;165298;acceptable;175,92;bronze;2025-7-7, 12:43;07/07/2025
26164617;3158851;1320804;acceptable;100;hero;2025-7-7, 12:44;07/07/2025
26164635;3157604;7891298;acceptable;106,81;iron;2025-7-7, 12:45;07/07/2025
26164643;3157424;5403844;acceptable;6584,95;bronze;2025-7-7, 12:46;07/07/2025
26164645;3158196;474939;acceptable;1095;platinum;2025-7-7, 12:46;07/07/2025
26164658;3159022;10333686;acceptable;102,62;bronze;2025-7-7, 12:47;07/07/2025
26164675;3159084;7058422;acceptable;58,64;hero;2025-7-7, 12:48;07/07/2025
26164691;3158939;9744446;acceptable;8,58;bronze;2025-7-7, 12:49;07/07/2025
26164696;3158027;9249374;acceptable;119,98;iron;2025-7-7, 12:50;07/07/2025
26164714;3158493;1320804;acceptable;158,4;hero;2025-7-7, 12:51;07/07/2025
26164726;3159031;1061415;acceptable;120,21;bronze;2025-7-7, 12:52;07/07/2025
26164750;3157513;10522815;acceptable;9,39;bronze;2025-7-7, 12:53;07/07/2025
26164757;3158645;207015;acceptable;51,31;hero;2025-7-7, 12:54;07/07/2025
26164770;3158939;9445971;acceptable;12,11;iron;2025-7-7, 12:54;07/07/2025
26164769;3159126;10141210;acceptable;87,96;bronze;2025-7-7, 12:54;07/07/2025
26164780;3159034;6244551;acceptable;65,97;bronze;2025-7-7, 12:55;07/07/2025
26164784;3159128;10052467;acceptable;29,32;iron;2025-7-7, 12:55;07/07/2025
26164792;3158114;4701668;acceptable;1123,54;iron;2025-7-7, 12:56;07/07/2025
26164807;3157756;474939;acceptable;2220;platinum;2025-7-7, 12:57;07/07/2025
26164818;3157238;10504693;acceptable;175,09;iron;2025-7-7, 12:58;07/07/2025
26164823;3159014;426709;acceptable;219,9;bronze;2025-7-7, 12:58;07/07/2025
26164825;3159103;9606460;acceptable;870;hero;2025-7-7, 12:58;07/07/2025
26164824;3159123;10052467;acceptable;205,24;iron;2025-7-7, 12:58;07/07/2025
26164833;3159084;10467603;acceptable;28,88;bronze;2025-7-7, 12:59;07/07/2025
26164849;3158493;10274700;acceptable;199,38;bronze;2025-7-7, 13:01;07/07/2025
26164850;3158939;9214895;acceptable;6,76;bronze;2025-7-7, 13:01;07/07/2025
26164863;3159022;1267367;acceptable;109,95;bronze;2025-7-7, 13:02;07/07/2025
26164886;3159135;10183626;acceptable;500;iron;2025-7-7, 13:04;07/07/2025
26164904;3158384;270781;acceptable;91,63;iron;2025-7-7, 13:05;07/07/2025
26164908;3158871;1267367;acceptable;506,01;bronze;2025-7-7, 13:05;07/07/2025
26164902;3158968;10455742;acceptable;40;bronze;2025-7-7, 13:05;07/07/2025
26164905;3158973;6244551;acceptable;38,12;bronze;2025-7-7, 13:05;07/07/2025
26164960;3159069;30666;acceptable;39,58;hero;2025-7-7, 13:09;07/07/2025
26164958;3159116;9989024;acceptable;11,43;bronze;2025-7-7, 13:09;07/07/2025
26164963;3159138;1029681;acceptable;80;silver;2025-7-7, 13:09;07/07/2025
26164980;3158385;9627479;acceptable;29,32;iron;2025-7-7, 13:10;07/07/2025
26164978;3159018;8965749;acceptable;240;bronze;2025-7-7, 13:10;07/07/2025
26164996;3159022;4620747;acceptable;175,92;hero;2025-7-7, 13:11;07/07/2025
26165003;3158384;7297576;acceptable;36,65;iron;2025-7-7, 13:12;07/07/2025
26165006;3158851;3679242;acceptable;119,98;bronze;2025-7-7, 13:12;07/07/2025
26165014;3158925;6244551;acceptable;265,05;bronze;2025-7-7, 13:13;07/07/2025
26165026;3159116;9968154;acceptable;10,26;silver;2025-7-7, 13:13;07/07/2025
26165032;3157377;10534990;acceptable;390,01;iron;2025-7-7, 13:14;07/07/2025
26165036;3159084;30666;acceptable;36,65;hero;2025-7-7, 13:14;07/07/2025
26165031;3159138;9003663;acceptable;96;bronze;2025-7-7, 13:14;07/07/2025
26165053;3158939;9774752;acceptable;8,54;iron;2025-7-7, 13:15;07/07/2025
26165049;3159084;10310034;acceptable;21,99;bronze;2025-7-7, 13:15;07/07/2025
26165062;3158851;8581215;acceptable;160,92;iron;2025-7-7, 13:16;07/07/2025
26165063;3159126;30666;acceptable;95,29;hero;2025-7-7, 13:16;07/07/2025
26165083;3159128;30666;acceptable;14,66;hero;2025-7-7, 13:17;07/07/2025
26165096;3157940;10333686;acceptable;91,63;bronze;2025-7-7, 13:18;07/07/2025
26165092;3159014;471746;acceptable;205,24;bronze;2025-7-7, 13:18;07/07/2025
26165089;3159128;117959;acceptable;8,06;hero;2025-7-7, 13:18;07/07/2025
26165115;3158966;768745;acceptable;2670;bronze;2025-7-7, 13:19;07/07/2025
26165134;3158871;4620747;acceptable;628,05;hero;2025-7-7, 13:20;07/07/2025
26165131;3159084;9900832;acceptable;27,85;gold;2025-7-7, 13:20;07/07/2025
26165150;3158871;1626314;acceptable;547,24;hero;2025-7-7, 13:21;07/07/2025
26165145;3158897;1626314;acceptable;87,96;hero;2025-7-7, 13:21;07/07/2025
26165140;3158973;1626314;acceptable;73,3;hero;2025-7-7, 13:21;07/07/2025
26165135;3159022;1626314;acceptable;87,96;hero;2025-7-7, 13:21;07/07/2025
26165155;3158664;1626314;acceptable;175,92;hero;2025-7-7, 13:22;07/07/2025
26165158;3158871;6105652;acceptable;2567,58;iron;2025-7-7, 13:22;07/07/2025
26165189;3157586;8797289;acceptable;205,24;silver;2025-7-7, 13:24;07/07/2025
26165198;3157981;1626314;acceptable;73,3;hero;2025-7-7, 13:24;07/07/2025
26165186;3158436;1626314;acceptable;120,21;hero;2025-7-7, 13:24;07/07/2025
26165188;3158988;10048596;acceptable;761,64;bronze;2025-7-7, 13:24;07/07/2025
26165195;3159135;4620747;acceptable;139,27;hero;2025-7-7, 13:24;07/07/2025
26165210;3157974;1626314;acceptable;120,21;hero;2025-7-7, 13:25;07/07/2025
26165229;3157431;1626314;acceptable;73,3;hero;2025-7-7, 13:26;07/07/2025
26165225;3157586;1626314;acceptable;73,3;hero;2025-7-7, 13:26;07/07/2025
26165217;3157672;1626314;acceptable;73,3;hero;2025-7-7, 13:26;07/07/2025
