id;project_id;name;segment;created
8419860;3170092;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 11:37
8419914;3170115;evalbidsNewRelevanceOrder;default;2025-7-17, 11:49
8419916;3170116;evalbidsNewRelevanceOrder;default;2025-7-17, 11:49
8419920;3170117;evalbidsNewRelevanceOrder;default;2025-7-17, 11:50
8419947;3170130;evalbidsNewRelevanceOrder;default;2025-7-17, 11:53
8419990;3170144;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 12:00
8419993;3170145;evalbidsNewRelevanceOrder;default;2025-7-17, 12:00
8419999;3170147;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 12:02
8420008;3170151;evalbidsNewRelevanceOrder;default;2025-7-17, 12:03
8420029;3170155;evalbidsNewRelevanceOrder;default;2025-7-17, 12:06
8420034;3170157;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 12:06
8420037;3170158;evalbidsNewRelevanceOrder;default;2025-7-17, 12:06
8420069;3170169;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 12:13
8420086;3170173;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 12:16
8420127;3170184;evalbidsNewRelevanceOrder;default;2025-7-17, 12:25
8420150;3170187;evalbidsNewRelevanceOrder;default;2025-7-17, 12:30
8420179;3170195;evalbidsNewRelevanceOrder;default;2025-7-17, 12:35
8420190;3170197;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 12:38
8420211;3170204;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 12:43
8420229;3170209;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 12:48
8420243;3170213;evalbidsNewRelevanceOrder;default;2025-7-17, 12:51
8420307;3170233;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 13:04
8420324;3170237;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 13:10
8420332;3170239;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 13:11
8420345;3170245;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 13:14
8420396;3170262;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 13:24
8420398;3170263;evalbidsNewRelevanceOrder;default;2025-7-17, 13:25
8420446;3170270;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 13:35
8420447;3170271;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 13:35
8420550;3170300;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 13:59
8420568;3170304;evalbidsNewRelevanceOrder;default;2025-7-17, 14:03
8420623;3170311;evalbidsNewRelevanceOrder;default;2025-7-17, 14:16
8420628;3170313;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 14:17
8420641;3170317;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 14:19
8420648;3170318;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 14:21
8420659;3170319;evalbidsNewRelevanceOrder;default;2025-7-17, 14:22
8420747;3170339;evalbidsNewRelevanceOrder;default;2025-7-17, 14:43
8420755;3170340;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 14:44
8420790;3170347;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 14:51
8420799;3170350;evalbidsNewRelevanceOrder;default;2025-7-17, 14:53
8420829;3170362;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 14:59
8420836;3170364;evalbidsNewRelevanceOrder;default;2025-7-17, 15:01
8420841;3170366;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 15:02
8420864;3170371;evalbidsNewRelevanceOrder;default;2025-7-17, 15:07
8420866;3170372;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 15:08
8420889;3170378;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 15:12
8420906;3170382;evalbidsNewRelevanceOrder;default;2025-7-17, 15:15
8420911;3170383;evalbidsNewRelevanceOrder;default;2025-7-17, 15:15
8420924;3170389;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 15:19
8420930;3170390;evalbidsNewRelevanceOrder;default;2025-7-17, 15:20
8420938;3170393;evalbidsNewRelevanceOrder;default;2025-7-17, 15:22
8420951;3170400;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 15:25
8420971;3170404;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 15:29
8420978;3170406;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 15:30
8421020;3170424;evalbidsNewRelevanceOrder;default;2025-7-17, 15:39
8421022;3170425;evalbidsNewRelevanceOrder;default;2025-7-17, 15:39
8421035;3170430;evalbidsNewRelevanceOrder;default;2025-7-17, 15:41
8421061;3170440;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 15:49
8421064;3170441;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 15:49
8421066;3170442;evalbidsNewRelevanceOrder;default;2025-7-17, 15:49
8421138;3170460;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 16:03
8421157;3170469;evalbidsNewRelevanceOrder;default;2025-7-17, 16:08
8421165;3170473;evalbidsNewRelevanceOrder;default;2025-7-17, 16:09
8421184;3170480;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 16:13
8421212;3170490;evalbidsNewRelevanceOrder;default;2025-7-17, 16:19
8421227;3170495;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 16:22
8421233;3170499;evalbidsNewRelevanceOrder;default;2025-7-17, 16:25
8421256;3170503;evalbidsNewRelevanceOrder;default;2025-7-17, 16:32
8421267;3170504;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 16:35
8421285;3170508;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 16:39
8421291;3170509;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 16:41
8421313;3170515;evalbidsNewRelevanceOrder;default;2025-7-17, 16:46
8421321;3170519;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 16:48
8421355;3170529;evalbidsNewRelevanceOrder;default;2025-7-17, 16:56
8421390;3170539;evalbidsNewRelevanceOrder;default;2025-7-17, 17:06
8421398;3170543;evalbidsNewRelevanceOrder;default;2025-7-17, 17:07
8421402;3170544;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 17:07
8421409;3170547;evalbidsNewRelevanceOrder;default;2025-7-17, 17:09
8421436;3170554;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 17:14
8421476;3170567;evalbidsNewRelevanceOrder;default;2025-7-17, 17:24
8421487;3170568;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 17:27
8421512;3170572;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 17:33
8421530;3170576;evalbidsNewRelevanceOrder;default;2025-7-17, 17:37
8421574;3170587;evalbidsNewRelevanceOrder;default;2025-7-17, 17:46
8421610;3170600;evalbidsNewRelevanceOrder;default;2025-7-17, 17:53
8421642;3170609;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 18:00
8421685;3170625;evalbidsNewRelevanceOrder;default;2025-7-17, 18:11
8421694;3170628;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 18:12
8421706;3170635;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 18:15
8421729;3170642;evalbidsNewRelevanceOrder;default;2025-7-17, 18:21
8421744;3170646;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 18:25
8421788;3170656;evalbidsNewRelevanceOrder;default;2025-7-17, 18:35
8421808;3170661;evalbidsNewRelevanceOrder;default;2025-7-17, 18:39
8421816;3170663;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 18:40
8421842;3170671;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 18:47
8421859;3170673;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 18:50
8421897;3170682;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 19:00
8421914;3170686;evalbidsNewRelevanceOrder;default;2025-7-17, 19:03
8421928;3170690;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 19:07
8421951;3170699;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 19:15
8421982;3170705;evalbidsNewRelevanceOrder;default;2025-7-17, 19:23
8422072;3170732;evalbidsNewRelevanceOrder;default;2025-7-17, 19:45
8422133;3170748;evalbidsNewRelevanceOrder;default;2025-7-17, 20:05
8422193;3170766;evalbidsNewRelevanceOrder;default;2025-7-17, 20:19
8422207;3170769;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 20:23
8422216;3170773;evalbidsNewRelevanceOrder;default;2025-7-17, 20:26
8422219;3170775;evalbidsNewRelevanceOrder;default;2025-7-17, 20:27
8422235;3170780;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 20:35
8422243;3170782;evalbidsNewRelevanceOrder;default;2025-7-17, 20:38
8422287;3170790;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 20:49
8422299;3170793;evalbidsNewRelevanceOrder;default;2025-7-17, 20:52
8422300;3170794;evalbidsNewRelevanceOrder;default;2025-7-17, 20:53
8422307;3170796;evalbidsNewRelevanceOrder;default;2025-7-17, 20:55
8422309;3170797;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 20:55
8422422;3170823;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 21:35
8422485;3170840;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 21:55
8422523;3170849;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 22:04
8422568;3170856;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 22:20
8422580;3170857;evalbidsNewRelevanceOrder;default;2025-7-17, 22:24
8422584;3170858;evalbidsNewRelevanceOrder;default;2025-7-17, 22:25
8422586;3170859;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 22:26
8422643;3170871;evalbidsNewRelevanceOrder;default;2025-7-17, 22:43
8422660;3170876;evalbidsNewRelevanceOrder;default;2025-7-17, 22:50
8422754;3170894;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 23:25
8422780;3170898;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 23:32
8422804;3170904;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-17, 23:45
8422808;3170906;evalbidsNewRelevanceOrder;default;2025-7-17, 23:46
8422876;3170921;evalbidsNewRelevanceOrder;default;2025-7-18, 00:20
8423041;3170966;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 02:03
8423067;3170974;evalbidsNewRelevanceOrder;default;2025-7-18, 02:14
8423095;3170980;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 02:49
8423113;3170984;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 03:01
8423172;3171001;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 03:51
8423173;3171002;evalbidsNewRelevanceOrder;default;2025-7-18, 03:52
8423175;3171004;evalbidsNewRelevanceOrder;default;2025-7-18, 03:53
8423227;3171021;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 04:41
8423295;3171041;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 06:01
8423314;3171045;evalbidsNewRelevanceOrder;default;2025-7-18, 06:15
8423323;3171046;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 06:26
8423349;3171054;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 06:46
8423375;3171059;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 07:16
8423392;3171065;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 07:32
8423419;3171071;evalbidsNewRelevanceOrder;default;2025-7-18, 07:56
8423459;3171085;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 08:24
8423479;3171095;evalbidsNewRelevanceOrder;default;2025-7-18, 08:41
8423536;3171114;evalbidsNewRelevanceOrder;default;2025-7-18, 09:07
8423551;3171117;evalbidsNewRelevanceOrder;default;2025-7-18, 09:16
8423661;3171149;evalbidsNewRelevanceOrder;default;2025-7-18, 09:57
8423666;3171150;evalbidsNewRelevanceOrder;default;2025-7-18, 09:59
8423681;3171153;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 10:04
8423683;3171154;evalbidsNewRelevanceOrder;default;2025-7-18, 10:05
8423756;3171179;evalbidsNewRelevanceOrder;default;2025-7-18, 10:31
8423764;3171182;evalbidsNewRelevanceOrder;default;2025-7-18, 10:32
8423787;3171191;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 10:37
8423793;3171192;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 10:38
8423810;3171198;evalbidsNewRelevanceOrder;default;2025-7-18, 10:44
8423817;3171201;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 10:45
8423835;3171210;evalbidsNewRelevanceOrder;default;2025-7-18, 10:48
8423838;3171212;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 10:48
8423889;3171227;evalbidsNewRelevanceOrder;default;2025-7-18, 11:04
8423891;3171228;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 11:05
8423895;3171230;evalbidsNewRelevanceOrder;default;2025-7-18, 11:05
8423901;3171231;evalbidsNewRelevanceOrder;default;2025-7-18, 11:06
8423911;3171234;evalbidsNewRelevanceOrder;default;2025-7-18, 11:10
8423940;3171242;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 11:18
8423970;3171252;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 11:26
8424033;3171267;evalbidsNewRelevanceOrder;default;2025-7-18, 11:45
8424165;3171291;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 12:16
8424173;3171293;evalbidsNewRelevanceOrder;default;2025-7-18, 12:17
8424246;3171308;evalbidsNewRelevanceOrder;default;2025-7-18, 12:29
8424252;3171310;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 12:30
8424261;3171312;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 12:31
8424289;3171317;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 12:36
8424319;3171327;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 12:42
8424342;3171335;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 12:47
8424401;3171355;evalbidsNewRelevanceOrder;default;2025-7-18, 13:03
8424404;3171356;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 13:03
8424406;3171358;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 13:03
8424442;3171366;evalbidsNewRelevanceOrder;default;2025-7-18, 13:15
8424444;3171367;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 13:15
8424475;3171373;evalbidsNewRelevanceOrder;default;2025-7-18, 13:24
8424477;3171374;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 13:25
8424596;3171405;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 13:52
8424597;3171406;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 13:52
8424638;3171418;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 13:57
8424641;3171419;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 13:58
8424666;3171425;evalbidsNewRelevanceOrder;default;2025-7-18, 14:03
8424712;3171438;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 14:15
8424717;3171441;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 14:17
8424722;3171442;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 14:19
8424737;3171446;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 14:21
8424761;3171453;evalbidsNewRelevanceOrder;default;2025-7-18, 14:27
8424771;3171457;evalbidsNewRelevanceOrder;default;2025-7-18, 14:30
8424818;3171474;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 14:40
8424826;3171478;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 14:44
8424847;3171482;evalbidsNewRelevanceOrder;default;2025-7-18, 14:53
8424895;3171500;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 15:04
8424917;3171511;evalbidsNewRelevanceOrder;default;2025-7-18, 15:08
8424931;3171515;evalbidsNewRelevanceOrder;default;2025-7-18, 15:11
8424937;3171518;evalbidsNewRelevanceOrder;default;2025-7-18, 15:12
8424992;3171532;evalbidsNewRelevanceOrder;default;2025-7-18, 15:30
8425014;3171541;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 15:36
8425044;3171547;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 15:45
8425047;3171549;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 15:46
8425052;3171550;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 15:46
8425060;3171553;evalbidsNewRelevanceOrder;default;2025-7-18, 15:47
8425070;3171555;evalbidsNewRelevanceOrder;default;2025-7-18, 15:48
8425071;3171556;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 15:48
8425086;3171559;evalbidsNewRelevanceOrder;default;2025-7-18, 15:52
8425094;3171561;evalbidsNewRelevanceOrder;default;2025-7-18, 15:54
8425115;3171565;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 15:59
8425140;3171571;evalbidsNewRelevanceOrder;default;2025-7-18, 16:08
8425153;3171576;evalbidsNewRelevanceOrder;default;2025-7-18, 16:11
8425163;3171580;evalbidsNewRelevanceOrder;default;2025-7-18, 16:13
8425187;3171586;evalbidsNewRelevanceOrder;default;2025-7-18, 16:19
8425236;3171603;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 16:34
8425253;3171607;evalbidsNewRelevanceOrder;default;2025-7-18, 16:39
8425257;3171608;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 16:40
8425298;3171621;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 16:51
8425303;3171623;evalbidsNewRelevanceOrder;default;2025-7-18, 16:52
8425360;3171642;evalbidsNewRelevanceOrder;default;2025-7-18, 17:04
8425374;3171648;evalbidsNewRelevanceOrder;default;2025-7-18, 17:09
8425391;3171653;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 17:13
8425395;3171656;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 17:15
8425410;3171665;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 17:20
8425462;3171677;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 17:36
8425487;3171683;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 17:46
8425537;3171702;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 18:04
8425573;3171711;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 18:12
8425636;3171725;evalbidsNewRelevanceOrder;default;2025-7-18, 18:36
8425657;3171729;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 18:43
8425661;3171731;evalbidsNewRelevanceOrder;default;2025-7-18, 18:45
8425704;3171740;evalbidsNewRelevanceOrder;default;2025-7-18, 18:59
8425751;3171750;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 19:16
8425786;3171758;evalbidsNewRelevanceOrder;default;2025-7-18, 19:29
8425797;3171760;evalbidsNewRelevanceOrder;default;2025-7-18, 19:32
8425831;3171765;evalbidsNewRelevanceOrder;default;2025-7-18, 19:43
8425851;3171771;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 19:51
8425875;3171778;evalbidsNewRelevanceOrder;default;2025-7-18, 19:59
8425900;3171782;evalbidsNewRelevanceOrder;default;2025-7-18, 20:06
8425904;3171783;evalbidsNewRelevanceOrder;default;2025-7-18, 20:08
8425915;3171789;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 20:11
8426033;3171817;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 20:59
8426114;3171844;evalbidsNewRelevanceOrder;default;2025-7-18, 21:37
8426175;3171856;evalbidsNewRelevanceOrder;default;2025-7-18, 22:03
8426193;3171861;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 22:12
8426195;3171862;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 22:13
8426197;3171863;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 22:13
8426221;3171871;evalbidsNewRelevanceOrder;default;2025-7-18, 22:25
8426314;3171896;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 23:05
8426321;3171899;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 23:10
8426353;3171909;evalbidsNewRelevanceOrder;default;2025-7-18, 23:23
8426354;3171910;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-18, 23:23
8426427;3171930;evalbidsNewRelevanceOrder;default;2025-7-19, 00:07
8426455;3171936;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-19, 00:19
8426482;3171940;evalbidsNewRelevanceOrder;default;2025-7-19, 00:33
8426489;3171943;evalbidsNewRelevanceOrder;default;2025-7-19, 00:36
8426496;3171945;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-19, 00:38
8426497;3171946;evalbidsNewRelevanceOrder;default;2025-7-19, 00:40
8426506;3171948;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-19, 00:46
8426507;3171949;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-19, 00:47
8426511;3171950;evalbidsNewRelevanceOrder;default;2025-7-19, 00:50
8426513;3171951;evalbidsNewRelevanceOrder;default;2025-7-19, 00:51
8426516;3171952;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-19, 00:52
8426520;3171955;evalbidsNewRelevanceOrder;default;2025-7-19, 00:55
8426708;3172004;evalbidsNewRelevanceOrder;default;2025-7-19, 05:08
8426715;3172005;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-19, 05:12
8426717;3172007;evalbidsNewRelevanceOrder;default;2025-7-19, 05:13
8426776;3172021;evalbidsNewRelevanceOrder;default;2025-7-19, 06:48
8426788;3172024;evalbidsNewRelevanceOrder;default;2025-7-19, 07:11
8426830;3172037;evalbidsNewRelevanceOrder;default;2025-7-19, 07:55
8426833;3172039;evalbidsNewRelevanceOrder;default;2025-7-19, 07:57
8426847;3172043;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-19, 08:08
8426853;3172046;evalbidsNewRelevanceOrder;default;2025-7-19, 08:14
8426874;3172051;evalbidsNewRelevanceOrder;default;2025-7-19, 08:35
8426878;3172054;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-19, 08:36
8426883;3172056;evalbidsNewRelevanceOrder;default;2025-7-19, 08:38
8426891;3172058;evalbidsNewRelevanceOrder;default;2025-7-19, 08:45
8426895;3172059;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-19, 08:48
8426910;3172061;evalbidsNewRelevanceOrder;default;2025-7-19, 08:55
8426927;3172067;evalbidsNewRelevanceOrder;default;2025-7-19, 09:05
8426983;3172081;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-19, 09:43
8426989;3172083;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-19, 09:45
8427055;3172097;evalbidsNewRelevanceOrder;default;2025-7-19, 10:31
8427104;3172105;evalbidsNewRelevanceOrder;default;2025-7-19, 10:59
8427128;3172112;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-19, 11:15
8427133;3172113;evalbidsNewRelevanceOrder;default;2025-7-19, 11:17
8427167;3172120;evalbidsNewRelevanceOrder;default;2025-7-19, 11:32
8427169;3172121;evalbidsNewRelevanceOrder;default;2025-7-19, 11:32
8427219;3172138;evalbidsNewRelevanceOrder;default;2025-7-19, 11:56
8427233;3172142;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-19, 12:05
8427277;3172156;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-19, 12:22
8427332;3172170;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-19, 12:42
8427355;3172176;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-19, 12:50
8427381;3172182;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-19, 12:58
8427395;3172186;evalbidsNewRelevanceOrder;default;2025-7-19, 13:05
8427437;3172196;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-19, 13:27
8427470;3172203;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-19, 13:42
8427474;3172204;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-19, 13:44
8427489;3172206;evalbidsNewRelevanceOrder;default;2025-7-19, 13:51
8427502;3172210;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-19, 13:57
8427524;3172214;evalbidsNewRelevanceOrder;default;2025-7-19, 14:06
8427572;3172228;evalbidsNewRelevanceOrder;default;2025-7-19, 14:25
8427607;3172237;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-19, 14:37
8427619;3172239;evalbidsNewRelevanceOrder;default;2025-7-19, 14:40
8427654;3172248;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-19, 14:56
8427672;3172254;evalbidsNewRelevanceOrder;default;2025-7-19, 15:03
8427688;3172257;evalbidsNewRelevanceOrder;default;2025-7-19, 15:09
8427719;3172264;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-19, 15:19
8427725;3172266;evalbidsNewRelevanceOrder;default;2025-7-19, 15:21
8427730;3172268;evalbidsNewRelevanceOrder;default;2025-7-19, 15:23
8427790;3172284;evalbidsNewRelevanceOrder;default;2025-7-19, 15:52
8427812;3172290;evalbidsNewRelevanceOrder;default;2025-7-19, 16:00
8427849;3172299;evalbidsNewRelevanceOrder;default;2025-7-19, 16:14
8427871;3172302;evalbidsNewRelevanceOrder;default;2025-7-19, 16:22
8427968;3172336;evalbidsNewRelevanceOrder;default;2025-7-19, 16:59
8427972;3172337;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-19, 17:01
8427976;3172338;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-19, 17:02
8427979;3172339;evalbidsNewRelevanceOrder;default;2025-7-19, 17:03
8428033;3172350;evalbidsNewRelevanceOrder;default;2025-7-19, 17:23
8428071;3172359;evalbidsNewRelevanceOrder;default;2025-7-19, 17:40
8428097;3172368;evalbidsNewRelevanceOrder;default;2025-7-19, 17:54
8428203;3172397;evalbidsNewRelevanceOrder;default;2025-7-19, 18:53
8428299;3172412;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-19, 19:51
8428309;3172413;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-19, 19:55
8428325;3172418;evalbidsNewRelevanceOrder;default;2025-7-19, 20:03
8428331;3172420;evalbidsNewRelevanceOrder;default;2025-7-19, 20:06
8428365;3172429;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-19, 20:19
8428430;3172447;evalbidsNewRelevanceOrder;evalbidsNewOrder;2025-7-19, 20:55
